# schema_version: 2026-05-18_v1
# columns: filepath, processed_at, agent, output_rows, output_files, status, note
# agent enum: vocab-extractor | mistake-auditor | listening-coach | speaking-coach | other
# status enum: ok | partial | failed
# Append-only.
filepath,processed_at,agent,output_rows,output_files,status,note
input/html/deutsch-vorbereitung/horen/4.19/4.19_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.19 batch-extract
input/html/deutsch-vorbereitung/horen/4.20/4.20_transcript.md,2026-05-22 19:05:13,vocab-extractor,1,vocab_master.csv,ok,horen/4.20 batch-extract
input/html/deutsch-vorbereitung/horen/4.20/4.20_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.20 batch-extract
input/html/deutsch-vorbereitung/horen/4.21/4.21_transcript.md,2026-05-22 19:05:13,vocab-extractor,1,vocab_master.csv,ok,horen/4.21 batch-extract
input/html/deutsch-vorbereitung/horen/4.21/4.21_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.21 batch-extract
input/html/deutsch-vorbereitung/horen/4.22/4.22_transcript.md,2026-05-22 19:05:13,vocab-extractor,1,vocab_master.csv,ok,horen/4.22 batch-extract
input/html/deutsch-vorbereitung/horen/4.22/4.22_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.22 batch-extract
input/html/deutsch-vorbereitung/horen/4.23/4.23_transcript.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.23 batch-extract
input/html/deutsch-vorbereitung/horen/4.23/4.23_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.23 batch-extract
input/html/deutsch-vorbereitung/horen/4.24/4.24_transcript.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.24 batch-extract
input/html/deutsch-vorbereitung/horen/4.24/4.24_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.24 batch-extract
input/html/deutsch-vorbereitung/horen/4.25/4.25_transcript.md,2026-05-22 19:05:13,vocab-extractor,1,vocab_master.csv,ok,horen/4.25 batch-extract
input/html/deutsch-vorbereitung/horen/4.25/4.25_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.25 batch-extract
input/html/deutsch-vorbereitung/horen/4.26/4.26_transcript.md,2026-05-22 19:05:13,vocab-extractor,1,vocab_master.csv,ok,horen/4.26 batch-extract
input/html/deutsch-vorbereitung/horen/4.26/4.26_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.26 batch-extract
input/html/deutsch-vorbereitung/horen/4.27/4.27_transcript.md,2026-05-22 19:05:13,vocab-extractor,2,vocab_master.csv,ok,horen/4.27 batch-extract
input/html/deutsch-vorbereitung/horen/4.27/4.27_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.27 batch-extract
input/html/deutsch-vorbereitung/horen/4.28/4.28_transcript.md,2026-05-22 19:05:13,vocab-extractor,2,vocab_master.csv,ok,horen/4.28 batch-extract
input/html/deutsch-vorbereitung/horen/4.28/4.28_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.28 batch-extract
input/html/deutsch-vorbereitung/horen/4.29/4.29_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/4.29 batch-extract
input/html/deutsch-vorbereitung/horen/4.29/4.29_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.29 batch-extract
input/html/deutsch-vorbereitung/horen/4.30/4.30_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/4.30 batch-extract
input/html/deutsch-vorbereitung/horen/4.30/4.30_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.30 batch-extract
input/html/deutsch-vorbereitung/horen/4.31/4.31_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/4.31 batch-extract
input/html/deutsch-vorbereitung/horen/4.31/4.31_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.31 batch-extract
input/html/deutsch-vorbereitung/lesen/1.1/1.1_text.md,2026-05-22 21:01:45,vocab-extractor,8,10,ok,lesen batch-extract v=8 c=2
input/html/deutsch-vorbereitung/lesen/1.1/1.1_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.2/1.2_text.md,2026-05-22 21:01:45,vocab-extractor,7,9,ok,lesen batch-extract v=7 c=2
input/html/deutsch-vorbereitung/lesen/1.2/1.2_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.3/1.3_text.md,2026-05-22 21:01:45,vocab-extractor,8,9,ok,lesen batch-extract v=8 c=1
input/html/deutsch-vorbereitung/lesen/1.3/1.3_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.4/1.4_text.md,2026-05-22 21:01:45,vocab-extractor,5,7,ok,lesen batch-extract v=5 c=2
input/html/deutsch-vorbereitung/lesen/1.4/1.4_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.5/1.5_text.md,2026-05-22 21:01:45,vocab-extractor,10,13,ok,lesen batch-extract v=10 c=3
input/html/deutsch-vorbereitung/lesen/1.5/1.5_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.1/3.1_text.md,2026-05-22 21:01:45,vocab-extractor,7,12,ok,lesen batch-extract v=7 c=5
input/html/deutsch-vorbereitung/lesen/3.1/3.1_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.2/3.2_text.md,2026-05-22 21:01:45,vocab-extractor,6,11,ok,lesen batch-extract v=6 c=5
input/html/deutsch-vorbereitung/lesen/3.2/3.2_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.3/3.3_text.md,2026-05-22 21:01:45,vocab-extractor,5,10,ok,lesen batch-extract v=5 c=5
input/html/deutsch-vorbereitung/lesen/3.3/3.3_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.4/3.4_text.md,2026-05-22 21:01:45,vocab-extractor,8,13,ok,lesen batch-extract v=8 c=5
input/html/deutsch-vorbereitung/lesen/3.4/3.4_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.5/3.5_text.md,2026-05-22 21:01:45,vocab-extractor,9,14,ok,lesen batch-extract v=9 c=5
input/html/deutsch-vorbereitung/lesen/3.5/3.5_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.1/5.1_text.md,2026-05-22 21:01:45,vocab-extractor,7,11,ok,lesen batch-extract v=7 c=4
input/html/deutsch-vorbereitung/lesen/5.1/5.1_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.2/5.2_text.md,2026-05-22 21:01:45,vocab-extractor,6,13,ok,lesen batch-extract v=6 c=7
input/html/deutsch-vorbereitung/lesen/5.2/5.2_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.3/5.3_text.md,2026-05-22 21:01:45,vocab-extractor,7,13,ok,lesen batch-extract v=7 c=6
input/html/deutsch-vorbereitung/lesen/5.3/5.3_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.4/5.4_text.md,2026-05-22 21:01:45,vocab-extractor,9,13,ok,lesen batch-extract v=9 c=4
input/html/deutsch-vorbereitung/lesen/5.4/5.4_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.5/5.5_text.md,2026-05-22 21:01:45,vocab-extractor,4,10,ok,lesen batch-extract v=4 c=6
input/html/deutsch-vorbereitung/lesen/5.5/5.5_questions.md,2026-05-22 21:01:45,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.6/1.6_text.md,2026-05-22 21:22:20,vocab-extractor,9,11,ok,lesen batch-extract v=9 c=2
input/html/deutsch-vorbereitung/lesen/1.6/1.6_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.7/1.7_text.md,2026-05-22 21:22:20,vocab-extractor,9,11,ok,lesen batch-extract v=9 c=2
input/html/deutsch-vorbereitung/lesen/1.7/1.7_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.8/1.8_text.md,2026-05-22 21:22:20,vocab-extractor,5,7,ok,lesen batch-extract v=5 c=2
input/html/deutsch-vorbereitung/lesen/1.8/1.8_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.9/1.9_text.md,2026-05-22 21:22:20,vocab-extractor,6,8,ok,lesen batch-extract v=6 c=2
input/html/deutsch-vorbereitung/lesen/1.9/1.9_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.10/1.10_text.md,2026-05-22 21:22:20,vocab-extractor,8,10,ok,lesen batch-extract v=8 c=2
input/html/deutsch-vorbereitung/lesen/1.10/1.10_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.11/1.11_text.md,2026-05-22 21:22:20,vocab-extractor,10,13,ok,lesen batch-extract v=10 c=3
input/html/deutsch-vorbereitung/lesen/1.11/1.11_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.12/1.12_text.md,2026-05-22 21:22:20,vocab-extractor,9,11,ok,lesen batch-extract v=9 c=2
input/html/deutsch-vorbereitung/lesen/1.12/1.12_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.13/1.13_text.md,2026-05-22 21:22:20,vocab-extractor,12,14,ok,lesen batch-extract v=12 c=2
input/html/deutsch-vorbereitung/lesen/1.13/1.13_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.14/1.14_text.md,2026-05-22 21:22:20,vocab-extractor,16,19,ok,lesen batch-extract v=16 c=3
input/html/deutsch-vorbereitung/lesen/1.14/1.14_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/1.15/1.15_text.md,2026-05-22 21:22:20,vocab-extractor,6,8,ok,lesen batch-extract v=6 c=2
input/html/deutsch-vorbereitung/lesen/1.15/1.15_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.1/2.1_text.md,2026-05-22 21:22:20,vocab-extractor,7,9,ok,lesen batch-extract v=7 c=2
input/html/deutsch-vorbereitung/lesen/2.1/2.1_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.2/2.2_text.md,2026-05-22 21:22:20,vocab-extractor,5,7,ok,lesen batch-extract v=5 c=2
input/html/deutsch-vorbereitung/lesen/2.2/2.2_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.3/2.3_text.md,2026-05-22 21:22:20,vocab-extractor,7,9,ok,lesen batch-extract v=7 c=2
input/html/deutsch-vorbereitung/lesen/2.3/2.3_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.4/2.4_text.md,2026-05-22 21:22:20,vocab-extractor,7,9,ok,lesen batch-extract v=7 c=2
input/html/deutsch-vorbereitung/lesen/2.4/2.4_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.5/2.5_text.md,2026-05-22 21:22:20,vocab-extractor,8,10,ok,lesen batch-extract v=8 c=2
input/html/deutsch-vorbereitung/lesen/2.5/2.5_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.6/2.6_text.md,2026-05-22 21:22:20,vocab-extractor,6,8,ok,lesen batch-extract v=6 c=2
input/html/deutsch-vorbereitung/lesen/2.6/2.6_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.7/2.7_text.md,2026-05-22 21:22:20,vocab-extractor,8,10,ok,lesen batch-extract v=8 c=2
input/html/deutsch-vorbereitung/lesen/2.7/2.7_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.8/2.8_text.md,2026-05-22 21:22:20,vocab-extractor,10,12,ok,lesen batch-extract v=10 c=2
input/html/deutsch-vorbereitung/lesen/2.8/2.8_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.9/2.9_text.md,2026-05-22 21:22:20,vocab-extractor,6,8,ok,lesen batch-extract v=6 c=2
input/html/deutsch-vorbereitung/lesen/2.9/2.9_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/2.10/2.10_text.md,2026-05-22 21:22:20,vocab-extractor,9,11,ok,lesen batch-extract v=9 c=2
input/html/deutsch-vorbereitung/lesen/2.10/2.10_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.6/3.6_text.md,2026-05-22 21:22:20,vocab-extractor,6,10,ok,lesen batch-extract v=6 c=4
input/html/deutsch-vorbereitung/lesen/3.6/3.6_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.7/3.7_text.md,2026-05-22 21:22:20,vocab-extractor,5,9,ok,lesen batch-extract v=5 c=4
input/html/deutsch-vorbereitung/lesen/3.7/3.7_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.8/3.8_text.md,2026-05-22 21:22:20,vocab-extractor,5,8,ok,lesen batch-extract v=5 c=3
input/html/deutsch-vorbereitung/lesen/3.8/3.8_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.9/3.9_text.md,2026-05-22 21:22:20,vocab-extractor,5,8,ok,lesen batch-extract v=5 c=3
input/html/deutsch-vorbereitung/lesen/3.9/3.9_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.10/3.10_text.md,2026-05-22 21:22:20,vocab-extractor,8,11,ok,lesen batch-extract v=8 c=3
input/html/deutsch-vorbereitung/lesen/3.10/3.10_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.11/3.11_text.md,2026-05-22 21:22:20,vocab-extractor,7,10,ok,lesen batch-extract v=7 c=3
input/html/deutsch-vorbereitung/lesen/3.11/3.11_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.12/3.12_text.md,2026-05-22 21:22:20,vocab-extractor,7,10,ok,lesen batch-extract v=7 c=3
input/html/deutsch-vorbereitung/lesen/3.12/3.12_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.13/3.13_text.md,2026-05-22 21:22:20,vocab-extractor,4,7,ok,lesen batch-extract v=4 c=3
input/html/deutsch-vorbereitung/lesen/3.13/3.13_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.14/3.14_text.md,2026-05-22 21:22:20,vocab-extractor,7,10,ok,lesen batch-extract v=7 c=3
input/html/deutsch-vorbereitung/lesen/3.14/3.14_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/3.15/3.15_text.md,2026-05-22 21:22:20,vocab-extractor,8,11,ok,lesen batch-extract v=8 c=3
input/html/deutsch-vorbereitung/lesen/3.15/3.15_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.1/4.1_text.md,2026-05-22 21:22:20,vocab-extractor,7,9,ok,lesen batch-extract v=7 c=2
input/html/deutsch-vorbereitung/lesen/4.1/4.1_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.2/4.2_text.md,2026-05-22 21:22:20,vocab-extractor,7,10,ok,lesen batch-extract v=7 c=3
input/html/deutsch-vorbereitung/lesen/4.2/4.2_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.3/4.3_text.md,2026-05-22 21:22:20,vocab-extractor,5,8,ok,lesen batch-extract v=5 c=3
input/html/deutsch-vorbereitung/lesen/4.3/4.3_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.4/4.4_text.md,2026-05-22 21:22:20,vocab-extractor,7,9,ok,lesen batch-extract v=7 c=2
input/html/deutsch-vorbereitung/lesen/4.4/4.4_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.5/4.5_text.md,2026-05-22 21:22:20,vocab-extractor,8,11,ok,lesen batch-extract v=8 c=3
input/html/deutsch-vorbereitung/lesen/4.5/4.5_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.6/4.6_text.md,2026-05-22 21:22:20,vocab-extractor,8,11,ok,lesen batch-extract v=8 c=3
input/html/deutsch-vorbereitung/lesen/4.6/4.6_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.7/4.7_text.md,2026-05-22 21:22:20,vocab-extractor,7,9,ok,lesen batch-extract v=7 c=2
input/html/deutsch-vorbereitung/lesen/4.7/4.7_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.8/4.8_text.md,2026-05-22 21:22:20,vocab-extractor,7,10,ok,lesen batch-extract v=7 c=3
input/html/deutsch-vorbereitung/lesen/4.8/4.8_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.9/4.9_text.md,2026-05-22 21:22:20,vocab-extractor,8,11,ok,lesen batch-extract v=8 c=3
input/html/deutsch-vorbereitung/lesen/4.9/4.9_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/4.10/4.10_text.md,2026-05-22 21:22:20,vocab-extractor,8,11,ok,lesen batch-extract v=8 c=3
input/html/deutsch-vorbereitung/lesen/4.10/4.10_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.6/5.6_text.md,2026-05-22 21:22:20,vocab-extractor,4,8,ok,lesen batch-extract v=4 c=4
input/html/deutsch-vorbereitung/lesen/5.6/5.6_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.7/5.7_text.md,2026-05-22 21:22:20,vocab-extractor,3,7,ok,lesen batch-extract v=3 c=4
input/html/deutsch-vorbereitung/lesen/5.7/5.7_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.8/5.8_text.md,2026-05-22 21:22:20,vocab-extractor,4,7,ok,lesen batch-extract v=4 c=3
input/html/deutsch-vorbereitung/lesen/5.8/5.8_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.9/5.9_text.md,2026-05-22 21:22:20,vocab-extractor,4,8,ok,lesen batch-extract v=4 c=4
input/html/deutsch-vorbereitung/lesen/5.9/5.9_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.10/5.10_text.md,2026-05-22 21:22:20,vocab-extractor,3,6,ok,lesen batch-extract v=3 c=3
input/html/deutsch-vorbereitung/lesen/5.10/5.10_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.11/5.11_text.md,2026-05-22 21:22:20,vocab-extractor,4,8,ok,lesen batch-extract v=4 c=4
input/html/deutsch-vorbereitung/lesen/5.11/5.11_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.12/5.12_text.md,2026-05-22 21:22:20,vocab-extractor,5,8,ok,lesen batch-extract v=5 c=3
input/html/deutsch-vorbereitung/lesen/5.12/5.12_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.13/5.13_text.md,2026-05-22 21:22:20,vocab-extractor,6,9,ok,lesen batch-extract v=6 c=3
input/html/deutsch-vorbereitung/lesen/5.13/5.13_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.14/5.14_text.md,2026-05-22 21:22:20,vocab-extractor,6,9,ok,lesen batch-extract v=6 c=3
input/html/deutsch-vorbereitung/lesen/5.14/5.14_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
input/html/deutsch-vorbereitung/lesen/5.15/5.15_text.md,2026-05-22 21:22:20,vocab-extractor,5,8,ok,lesen batch-extract v=5 c=3
input/html/deutsch-vorbereitung/lesen/5.15/5.15_questions.md,2026-05-22 21:22:20,vocab-extractor,0,0,ok,lesen batch-extract
